-0.1	5.35413	0.206812	1.54926
-0.08	4.4265	0.267582	1.59608
-0.06	3.7402	0.331252	1.62272
-0.04	3.23496	0.39218	1.63636
-0.02	2.85548	0.448487	1.64214
-5.55112e-18	2.5625	0.5	1.6432
0.2	1.34137	0.848794	1.5914
0.4	0.932841	1.0608	1.53593
0.6	0.711922	1.21587	1.49152
0.8	0.569206	1.3379	1.45639
1	0.206034	0.978815	1.2432
